month,first_trade_date,last_trade_date,n_obs,dce_corn_open_first,dce_corn_high_max,dce_corn_low_min,dce_corn_close_last,dce_corn_close_mean,dce_corn_close_std,dce_corn_settle_last,dce_corn_volume_sum,dce_corn_open_interest_last,dce_corn_ret_1m,dce_corn_month_range_pct,dce_corn_starch_open_first,dce_corn_starch_high_max,dce_corn_starch_low_min,dce_corn_starch_close_last,dce_corn_starch_close_mean,dce_corn_starch_close_std,dce_corn_starch_settle_last,dce_corn_starch_volume_sum,dce_corn_starch_open_interest_last,dce_corn_starch_ret_1m,dce_corn_starch_month_range_pct,cbot_corn_open_first,cbot_corn_high_max,cbot_corn_low_min,cbot_corn_close_last,cbot_corn_close_mean,cbot_corn_close_std,cbot_corn_ret_1m,cbot_corn_month_range_pct,cbot_wheat_open_first,cbot_wheat_high_max,cbot_wheat_low_min,cbot_wheat_close_last,cbot_wheat_close_mean,cbot_wheat_close_std,cbot_wheat_ret_1m,cbot_wheat_month_range_pct,dce_corn_close,dce_corn_ret_1m_compound,dce_corn_starch_ret_1m_compound,cs_c_spread_close_mean,cs_c_spread_close_last,domestic_corn_spot_price_cny_t_mean,domestic_corn_spot_price_cny_t_last,corn_basis_cny_t_mean,corn_basis_cny_t_last,corn_basis_rate_mean,corn_basis_rate_last,corn_100ppi_main_futures_price_cny_t_mean,corn_100ppi_main_futures_price_cny_t_last,cbot_corn_ret_1m_compound,cbot_wheat_ret_1m_compound,cbot_wheat_corn_ratio_mean,cbot_wheat_corn_ratio_last,hlj_precip_mm_sum,hlj_precip_mm_mean,jilin_precip_mm_sum,jilin_precip_mm_mean,inner_mongolia_precip_mm_sum,inner_mongolia_precip_mm_mean,ne_avg_precip_mm_sum,ne_avg_precip_mm_mean,hlj_t2m_c_mean,hlj_t2m_c_last,jilin_t2m_c_mean,jilin_t2m_c_last,inner_mongolia_t2m_c_mean,inner_mongolia_t2m_c_last,ne_avg_t2m_c_mean,ne_avg_t2m_c_last,is_harvest_season_ne_cn_flag,is_harvest_season_ne_cn_share,corn_100ppi_nearby_futures_price_cny_t_mean,corn_100ppi_nearby_futures_price_cny_t_last,corn_100ppi_nearby_basis_cny_t_mean,corn_100ppi_nearby_basis_cny_t_last,corn_100ppi_nearby_basis_rate_mean,corn_100ppi_nearby_basis_rate_last,dce_corn_close_ret_1m,dce_corn_close_ma3,dce_corn_close_ret_3m,dce_corn_close_vol_3m,dce_corn_close_ma6,dce_corn_close_ret_6m,dce_corn_close_vol_6m,dce_corn_close_ma12,dce_corn_close_ret_12m,dce_corn_close_vol_12m,dce_corn_close_next_month,dce_corn_close_next_month_ret,spike,pca_001,pca_002,pca_003,pca_004,pca_005,pca_006,pca_007,pca_008,pca_009,pca_010,pca_011,pca_012,pca_013,pca_014,pca_015,pca_016,pca_017,pca_018,pca_019,pca_020,pca_021,pca_022,pca_023,pca_024,pca_025,pca_026,pca_027,pca_028,pca_029,pca_030,pca_031,pca_032,dce_corn_close_next_month_direction
25-Apr,2025/4/1,2025/4/30,21,2251,2379,2245,2377,2311.428571428572,30.383501161932216,2365.0,10922338,1490492,0.0559751221679254,0.0563735801430374,2629,2750,2618,2748,2675.714285714286,29.556966788124363,2730.0,2410167,230745,0.0452643590718904,0.0480349344978165,457.75,497.5,447.5,475.0,479.7375,11.582505807875645,0.0376843255051884,0.1052631578947368,537.25,571.0,523.25,531.75,544.9375,11.6869458776606,-0.01023732,0.0897978373295721,2377,0.055975122791098,0.0452643588590058,364.2857142857143,371,2207.7557142857145,2252.86,-105.577619,-124.14,-0.047793048,-0.055103,2313.333333333333,2377,0.0326142067640726,0.0033082777923643,1.1361542173482952,1.1194736842105264,42.45,2.021428571428572,31.68,1.5085714285714285,24.23,1.1538095238095238,32.78666666666666,1.5612698412698411,7.324761904761904,9.5,8.27,11.34,9.381428571428572,10.03,8.325396825396824,10.29,0,0,2278.190476190476,2336,-70.4347619,-83.14,-0.031902048,-0.036904,0.0559751221679254,2306.6666666666665,0.0411738939991239,0.0379469000721549,2265.833333333333,0.0573843416370107,0.0341674897559822,2308.333333333333,-0.004606365,0.035898143205894,2336.0,-0.01724863273033239,0.0,0.049408022,-0.3282365,-0.10952105,-0.108245045,0.2662295,0.03050881,0.003017793,-0.04507027,-0.08486086,0.110746704,-0.102124125,0.13841261,-0.047371034,-0.053377885,-0.021666508,-0.16474883,-0.053299237,0.060480345,0.0260647,-0.068524495,9.316765e-05,-0.074654244,-0.011414951,0.035542723,0.15709907,-0.049971618,-0.06595146,0.057186097,0.033001527,-0.03250855,0.01649818,-0.03708214,0.0
25-May,2025/5/6,2025/5/30,19,2382,2389,2307,2336,2340.5789473684213,19.16975566259895,2339.0,9972579,1116770,-0.017248633,0.0351027397260274,2770,2770,2641,2678,2689.2105263157896,33.594938354474465,2681.0,2152866,216581,-0.025473071,0.0481702763256161,454.25,464.75,436.5,443.5,450.6111111111111,6.250424822163384,-0.066315789,0.0636978579481398,531.0,556.25,506.25,533.25,531.6944444444445,9.601836357588514,0.002820874471086,0.093764650726676,2336,-0.017248633,-0.025473071,348.63157894736844,342,2295.3394736842106,2294.29,-45.23947368,-41.71,-0.019733632,-0.01818,2340.5789473684213,2336,-0.023665382,0.0042372867198141,1.179954188349026,1.202367531003382,32.59,1.7152631578947366,30.98,1.6305263157894736,24.42,1.2852631578947369,29.33,1.543684210526316,15.005263157894738,23.24,15.143684210526317,21.4,17.04578947368421,22.46,15.73157894736842,22.366666666666664,0,0,2322.1052631578946,2336,-26.76578947,-41.71,-0.011680684,-0.01818,-0.017248633,2321.333333333333,0.0191972076788831,0.0424616172877746,2294.6666666666665,0.079981507165973,0.0290871948057083,2300.1666666666665,-0.040262942,0.0356832467963743,2378.0,0.017979452054794454,0.0,0.2162085,0.34306696,0.011242056,-0.1301579,0.35604697,0.06768471,0.23177126,0.070105664,0.079858206,0.05991581,0.045803826,-0.13633624,-0.001603102,-0.04313414,0.061187062,-0.019745836,0.045333564,0.022259988,-0.084809385,-0.008182349,-0.00604047,-0.021632168,0.034618862,0.023090828,-0.0767594,-0.029263988,0.043203644,-0.00366862,0.043777425,0.031849105,-0.07559757,-0.012515681,1.0
25-Jun,2025/6/3,2025/6/30,20,2340,2420,2317,2378,2373.8,25.31818568372932,2376.0,8818073,970530,0.0179794520547944,0.0433137089991589,2678,2787,2646,2733,2699.75,27.8470918825606,2731.0,2044136,156886,0.0205377147124719,0.0515916575192096,438.25,447.0,419.25,425.5,435.1973684210527,7.0767513278852086,-0.040586246,0.0652173913043478,537.75,594.0,526.0,537.5,549.8157894736842,17.009156460823466,0.0079699953117675,0.1265116279069767,2378,0.0179794529312813,0.02053771450612,325.95,355,2328.3565,2357.14,-47.0435,-20.86,-0.02021345,-0.00885,2375.4,2378,-0.028538812,-0.000464902,1.2634581378598149,1.263219741480611,89.45,4.4725,94.9,4.745,116.2,5.81,100.18333333333334,5.009166666666667,20.679,24.77,20.1965,23.23,22.087,23.76,20.9875,23.92,0,0,2358.5,2352,-30.1435,5.14,-0.0130029,0.002181,0.0179794520547944,2363.6666666666665,0.056419369169258,0.0366205934467982,2319.5,0.066846119336025,0.0280306071916256,2289.25,-0.052212037,0.0347636498059997,2288.0,-0.037846930193439876,1.0,0.2711476,0.34314355,-0.03362082,-0.21769518,0.18781592,-0.03883012,0.039710995,0.0560058,0.037198156,-0.09783843,0.176776,-0.11473285,-0.10734978,0.033091165,0.06447604,-0.046817042,-0.07947552,0.011932904,-0.001317381,0.005358245,0.01942378,-0.030566102,0.03539798,0.023798972,0.003964081,0.051254645,0.011986734,0.06757689,0.017010761,0.10346313,0.045404416,-0.00510519,0.0
25-Jul,2025/7/1,2025/7/31,23,2379,2389,2274,2288,2320.304347826087,24.10287569151864,2304.0,11844667,769791,-0.03784693,0.0502622377622377,2732,2754,2616,2660,2676.1739130434785,28.70643287727583,2676.0,2643983,162157,-0.026710574,0.0518796992481203,424.0,454.75,407.5,450.25,426.2272727272728,12.664138788540315,0.0581668625146885,0.1049416990560799,537.5,596.25,532.0,580.75,553.3636363636364,17.284166865730764,0.0804651162790697,0.1106328024106758,2288,-0.037846931,-0.026710574,355.8695652173913,372,2344.5965217391304,2332.86,24.29217391304348,44.86,0.010372304347826,0.01923,2320.304347826087,2288,0.0581668612085379,0.0804651165891374,1.2983621334404016,1.2898389783453637,62.97,2.7378260869565216,117.9,5.126086956521739,160.22,6.966086956521739,113.69666666666666,4.943333333333333,25.373478260869568,24.0,24.704782608695652,22.83,25.80304347826087,24.03,25.29376811594203,23.62,0,0,2314.5652173913045,2288,30.031304347826087,44.86,0.0127946956521739,0.01923,-0.03784693,2334.0,-0.037442154,0.0282308719045088,2320.333333333333,0.0021901007446343,0.0332201446113992,2284.0,-0.026797108,0.0314841881726177,2191.0,-0.042395104895104896,1.0,0.12833549,-0.30970153,-0.207539,-0.18018265,0.09252243,0.07280709,0.08947802,0.14579469,0.15030056,-0.042663097,0.034939587,0.10051895,-0.01702805,0.018770827,0.10796395,-0.15179177,0.077614255,-0.04468148,0.04226464,-0.013663462,0.018876372,-0.010351604,0.051789913,0.005013476,0.051257502,0.065818444,0.060408335,0.02899853,0.024087066,0.016857877,-0.027896147,0.07220628,0.0
25-Aug,2025/8/1,2025/8/29,21,2287,2310,2147,2191,2211.7619047619046,47.03180281671632,2187.0,8885709,983279,-0.042395105,0.0743952533089913,2654,2677,2454,2501,2568.3809523809523,84.1786648685257,2492.0,2150091,208887,-0.059774436,0.0891643342662934,450.0,460.25,440.75,459.25,449.6666666666667,4.2384647377716025,0.0199888950583009,0.0424605334784975,580.75,583.25,558.0,570.5,568.8095238095239,5.187066103483249,-0.017649591,0.044259421560035,2191,-0.042395104,-0.059774436,356.6190476190476,310,2316.802380952381,2301.43,107.99285714285712,110.43,0.0466590952380952,0.047983,2208.809523809524,2191,0.0199888947434776,-0.017649591,1.2650809180975138,1.2422427871529669,112.49,5.3566666666666665,93.12,4.434285714285714,86.52,4.12,97.37666666666668,4.636984126984127,21.81714285714285,20.61,22.02523809523809,19.82,22.684761904761903,21.36,22.175714285714285,20.596666666666668,0,0,2249.2380952380954,2238,67.56428571428572,63.43,0.0291799523809523,0.027561,-0.042395105,2285.6666666666665,-0.062071918,0.0336213175801194,2303.5,-0.044066318,0.0374639028302838,2271.75,-0.062874251,0.0336074649086967,2143.0,-0.021907804655408536,0.0,0.16218461,-0.28255138,-0.12396304,-0.094929084,0.115914494,-0.002887652,0.041871663,0.059659243,0.19069916,0.03155397,-0.030728858,0.003986963,-0.020916894,-0.084376134,-0.064073905,-0.12645037,-0.11892931,-0.041280303,0.10548791,0.019638732,0.03944466,0.000910619,0.018163767,0.059294,0.011781869,-0.038800467,-0.0540249,0.099314876,0.026520737,0.05728195,-0.01620516,0.04025671,0.0
25-Sep,2025/9/1,2025/9/30,22,2192,2234,2135,2143,2182.454545454545,24.88780017202406,2147.0,10430487,596123,-0.021907805,0.0461969202053196,2501,2532,2419,2468,2477.7272727272725,25.504774190208146,2470.0,2871045,150741,-0.013194722,0.0457860615883306,459.25,470.0,455.25,459.0,461.4880952380952,3.121974726111074,-0.000544366,0.0321350762527233,570.5,574.25,549.25,551.0,560.0595238095239,5.129513111583262,-0.034180543,0.0453720508166969,2143,-0.021907804,-0.013194723,295.27272727272725,325,2296.4931818181817,2285.71,114.03863636363636,142.71,0.0496775454545454,0.062436,2182.454545454545,2143,-0.000544365,-0.034180544,1.213593470309942,1.2004357298474946,20.81,0.9459090909090908,26.05,1.184090909090909,28.77,1.3077272727272726,25.21,1.1459090909090908,17.507272727272728,18.49,17.50681818181818,18.05,18.36,19.28,17.791363636363638,18.606666666666666,1,1,2214.5454545454545,2143,81.94772727272726,142.71,0.035753,0.062436,-0.021907805,2207.333333333333,-0.09882254,0.0107584934442937,2285.5,-0.047978676,0.0377345623088644,2264.9166666666665,-0.036853933,0.0312871199807375,2130.0,-0.006066262249183385,0.0,0.08753638,0.20755738,0.017112063,-0.006232025,0.14433916,-0.17547268,0.037160404,0.025318688,-0.021687893,0.22538151,0.17055368,0.011494737,0.07357663,0.10777818,-0.001038492,-0.026944946,0.05601186,-0.07305503,0.1845037,0.029997999,-0.07209066,-0.095020756,0.031723592,0.034794543,-0.040549994,-0.1003955,0.025066555,0.020449292,0.110306546,0.029631449,0.07539533,0.05879162,0.0
25-Oct,2025/10/9,2025/10/31,17,2120,2152,2089,2130,2125.058823529412,13.69521170078844,2118.0,8114054,931151,-0.006066262,0.0295774647887323,2450,2472,2383,2440,2421.058823529412,17.973837195474186,2426.0,1942939,211483,-0.011345219,0.0364754098360655,458.5,469.25,451.0,463.0,458.61764705882354,4.500970075177919,0.0087145969498909,0.0394168466522678,550.25,573.5,533.5,565.5,549.5,11.584944432322516,0.0263157894736842,0.0707338638373121,2130,-0.006066262,-0.01134522,296.0,310,2178.9917647058824,2147.14,53.10941176470588,17.14,0.0242848235294117,0.007983,2125.8823529411766,2130,0.0098146135461854,0.027247955988203,1.1980566171832685,1.221382289416847,17.439999999999998,1.0258823529411762,11.4,0.6705882352941176,3.93,0.2311764705882353,10.923333333333332,0.642549019607843,1.2088235294117649,0.57,2.402941176470588,2.51,3.330588235294118,3.63,2.314117647,2.2366666666666664,1,1,2109.705882352941,2105,69.28588235294119,42.14,0.0317267058823529,0.019626,-0.006066262,2154.6666666666665,-0.069055944,0.018213862600191,2244.333333333333,-0.103912495,0.0220986342662099,2255.083333333333,-0.052491103,0.0310240642245588,2244.0,0.05352112676056331,1.0,-0.25389513,-0.2299038,-0.031143641,0.001111436,0.09480744,-0.13889536,0.055041842,0.13286343,0.004521027,0.091553316,0.096374325,-0.06335775,-0.037201174,0.06052356,0.11882495,-0.03619129,-0.05551309,-0.08063724,-0.02224272,-0.03497642,0.08785166,-0.025894675,-0.014390428,0.005228921,-0.040612806,0.018884795,-0.012729776,0.08892925,0.030830769,0.058192283,0.022343451,-0.004288522,1.0
25-Nov,2025/11/3,2025/11/28,20,2130,2257,2126,2244,2183.7,35.8624565454418,2241.0,11615329,959620,0.0535211267605633,0.0583778966131907,2439,2579,2435,2566,2497.55,39.55738669458907,2565.0,2354264,238140,0.0516393442622951,0.0561184723304754,463.0,473.5,458.25,468.0,465.7763157894737,3.699563353403746,0.0107991360691144,0.03258547008547,565.5,585.0,549.5,555.0,567.5,9.747863013673005,-0.018567639,0.0639639639639639,2244,0.0535211256747396,0.051639342921568,313.85,322,2175.2145,2218.57,-8.4855,-25.43,-0.00385705,-0.011462,2183.7,2244,0.0107991359436367,-0.018567638,1.2183676456043595,1.185897435897436,3.5,0.175,1.63,0.0815,2.39,0.1195,2.5066666666666664,0.1253333333333333,-3.8655,-10.05,-2.08,-5.74,-0.912,-4.8,-2.285833333,-6.863333333,1,1,2181.2,2244,-5.9855,-25.43,-0.0026927,-0.011462,0.0535211267605633,2172.333333333333,0.0241898676403469,0.0397725514422583,2229.0,-0.039383562,0.0366321896301711,2261.833333333333,0.0374479889042995,0.0331193375537511,2226.0,-0.008021390374331583,0.0,0.33215383,0.019127438,0.36106873,-0.033354376,0.028501216,0.09015305,0.20026404,0.06840056,0.061724324,0.052439105,0.051737048,-0.06828922,-0.066750824,0.035731267,0.09891289,-0.07271667,-0.035543557,-0.002920999,0.04623941,0.010188971,0.052341945,-0.0566831,-0.001543338,-0.03801313,0.082571656,-0.07090133,0.007652147,0.019049607,-0.0025273,0.11767018,-0.008315385,-0.11517269,0.0
25-Dec,2025/12/1,2025/12/31,23,2244,2310,2183,2226,2226.6521739130435,30.623236417721508,2229.0,12499331,1009261,-0.00802139,0.0570530098831985,2566,2603,2478,2515,2523.3478260869565,29.82160396828272,2520.0,2388188,195489,-0.019875292,0.0497017892644135,468.0,470.5,457.75,460.25,463.3863636363636,2.6812036129046266,-0.016559829,0.0277023356871265,555.0,558.75,526.0,530.5,542.2045454545455,9.183524443922389,-0.044144144,0.0617342130065975,2226,-0.00802139,-0.019875292,296.69565217391306,289,2239.316956521739,2250.0,13.14304347826087,24.0,0.0058257826086956,0.010667,2226.1739130434785,2226,-0.016559829,-0.044144143,1.1700496649616434,1.1526344378055404,9.73,0.4230434782608695,10.24,0.4452173913043478,3.64,0.1582608695652174,7.869999999999999,0.3421739130434782,-15.89347826,-23.45,-12.83521739,-21.78,-11.14,-17.69,-13.28956522,-20.97333333,0,0,2246.8695652173915,2285,-7.552608696,-35.0,-0.003387435,-0.015556,-0.00802139,2200.0,0.0387307512832477,0.0349808539782442,2203.6666666666665,-0.06391926,0.0346980780852888,2261.583333333333,-0.001345895,0.0321222780003869,2271.0,0.020215633423180668,0.0,0.17149326,-0.08905629,0.001801162,-0.08010742,0.08185526,-0.05432536,0.12235267,0.30172566,-0.15568091,0.13535576,-0.05501248,-0.08957959,-0.010196058,0.094080105,-0.003316942,-0.14044315,-0.002866817,0.022117386,-0.019071098,0.012390999,-0.052584745,-0.051162306,-0.061767835,0.015034888,0.01885204,0.058568694,-0.001682033,0.047503076,0.019298766,0.09682045,0.023045829,0.001471627,1.0
26-Jan,2026/1/5,2026/1/30,20,2220,2314,2205,2271,2274.3,21.39380136493062,2277.0,10430574,874699,0.0202156334231806,0.0479964773227653,2506,2584,2488,2521,2545.15,19.62081333149761,2529.0,1940715,157581,0.0023856858846917,0.0380801269337564,457.5,466.25,445.25,456.5,454.9473684210527,6.199002466441474,-0.008147746,0.0460021905805038,530.75,562.5,530.5,556.25,541.421052631579,8.536706946889785,0.0485391140433553,0.0575280898876404,2271,0.0202156339597907,0.0023856875788499,270.85,250,2260.072,2271.43,-14.228,0.43,-0.0062886,0.000189,2274.3,2271,-0.002185791,0.0480452187567896,1.1902036971950556,1.2185104052573932,4.32,0.216,5.12,0.256,4.2,0.21,4.546666666666666,0.2273333333333333,-19.4765,-17.49,-17.8,-17.57,-16.012,-16.88,-17.76283333,-17.31333333,0,0,2286.2,2271,-26.128,0.43,-0.01157925,0.000189,0.0202156334231806,2247.0,0.0661971830985914,0.030806024342344,2200.833333333333,-0.00743007,0.0336095589498772,2260.583333333333,-0.005256242,0.0318712311090533,2360.0,0.039189784236019376,1.0,-0.28244713,-0.18543199,-0.03509356,-0.05429584,0.09357773,-0.000863024,0.058589444,0.1228633,-0.11497769,-0.06274413,0.053007767,-0.15395385,-0.10526934,0.017224848,-0.00724941,0.015939657,0.025897736,-0.118693165,0.030241698,0.05484752,0.023708055,-0.004700371,-0.001841625,0.005080727,-0.07686008,-0.040894635,-0.022140415,0.05490993,-0.012803904,-0.002649352,-0.007704924,-0.011516873,1.0
26-Feb,2026/2/2,2026/2/27,14,2267,2360,2258,2360,2303.0714285714284,33.47666072335811,2347.0,6666433,1475478,0.0391897842360193,0.0432203389830508,2521,2683,2503,2667,2593.785714285714,67.67249023100825,2659.0,1318336,231512,0.0579135263784211,0.0674915635545556,456.5,470.0,453.25,468.75,461.1785714285714,4.497251908140623,0.0268346111719606,0.0357333333333333,556.25,603.25,542.75,598.75,561.4821428571429,16.799285780867365,0.0764044943820225,0.1010438413361169,2360,0.0391897834600718,0.0579135256874085,290.7142857142857,307,2273.265,2285.71,-27.02071429,-74.29,-0.011863857,-0.032502,2300.285714285714,2360,0.0257287044855301,0.0306098895445021,1.2172981637385534,1.2773333333333334,2.3199999999999994,0.1657142857142856,1.38,0.0985714285714285,0.07,0.005,1.2566666666666662,0.0897619047619047,-12.91714286,-14.45,-9.671428571,-10.38,-8.222857143,-8.76,-10.27047619,-11.19666667,0,0,2290.6428571428573,2351,-17.37785714,-65.29,-0.007623857,-0.028564,0.0391897842360193,2285.6666666666665,0.0516934046345811,0.0237565532015157,2229.0,0.0771337288909173,0.0296773229390412,2266.25,0.0296684118673646,0.0338294824171182,2351.0,-0.003813559322033866,0.0,0.10762093,-0.2593231,-0.10251836,-0.14823559,0.002346855,0.08087314,-0.14261088,-0.041489188,-0.14575194,0.04363523,0.055635303,0.019626917,-0.03945223,0.040128488,-0.025086658,-0.13206232,-0.12881337,0.025467332,0.114809714,0.034698743,0.0725285,-0.014040387,0.00032808,-0.135358,0.016558317,-0.052280594,-0.015814723,-0.07380455,-0.13922772,-0.1407019,-0.04232437,0.009455113,0.0
26-Mar,2026/3/2,2026/3/31,22,2358,2443,2344,2351,2381.818181818182,14.493467703093089,2349.0,16130049,1023011,-0.003813559,0.0421097405359421,2671,2827,2669,2745,2732.5454545454545,33.3676879241371,2741.0,3127175,235927,0.0292463442069741,0.0575591985428051,468.75,495.0,467.0,490.75,484.0681818181818,7.141087443109033,0.0469333333333332,0.0570555272542027,598.75,670.75,574.0,662.0,637.625,27.07482467075971,0.1056367432150313,0.1461480362537764,2351,-0.00381356,0.029246344989583,350.72727272727275,394,2325.195,2330.0,-56.62318182,-21.0,-0.024385136,-0.009013,2381.818181818182,2351,0.0469333340078008,0.105636742034521,1.316807208695674,1.348955680081508,4.390000000000001,0.1995454545454545,3.0,0.1363636363636363,5.34,0.2427272727272727,4.243333333333333,0.1928787878787878,-2.192272727,5.54,-0.496363636,5.73,-0.185,6.69,-0.957878788,5.986666666666667,0,0,2374.6363636363635,2351,-49.44136364,-21.0,-0.021281909,-0.009013,-0.003813559,2327.333333333333,0.0561545372866127,0.0215511332270756,2263.6666666666665,0.0970601959869341,0.026152393925464,2274.583333333333,0.044424700133274,0.0332805224250982,2427.0,0.03232666950233942,1.0,0.08075207,-0.16857673,-0.18279168,-0.14331794,0.002989844,-0.052518215,-0.045062006,-0.2058441,0.025999766,-0.17071123,-0.028781477,-0.12199821,-0.017818386,0.1273687,-0.03763407,-0.12524596,0.08279781,-0.0718907,0.001101368,0.027755503,0.016502121,0.007434187,-0.05466092,-0.043553907,-0.106955156,-0.004649857,-0.118983634,-0.11065833,-0.00479832,0.058658414,0.012679983,0.052576713,1.0
26-Apr,2026/4/1,2026/4/30,21,2350,2445,2337,2427,2393.5238095238096,33.91256263926235,2423.0,11676665,1396114,0.0323266695023394,0.0444993819530284,2751,2842,2727,2779,2775.0,26.434825514839503,2774.0,2968691,284024,0.0123861566484517,0.0413817920115149,490.75,503.0,481.75,499.75,490.5,5.725634876312148,0.0183392766174224,0.0425212606303151,662.0,712.25,639.25,697.25,664.5555555555555,19.885250881353727,0.0532477341389727,0.1046970240229473,2427,0.0323266699014626,0.0123861577210293,381.4761904761905,352,2328.2990476190475,2331.43,-66.17714286,-95.57,-0.028422476,-0.040992,2394.4761904761904,2427,0.0136798695180631,0.0532477348037632,1.353988376299195,1.3951975987993996,22.62,1.0771428571428572,51.3,2.442857142857143,30.44,1.4495238095238094,34.78666666666667,1.6565079365079367,6.63,17.5,7.647142857142858,15.33,8.576666666666666,17.68,7.617936507936507,16.836666666666666,0,0,2376.9523809523807,2405,-48.65333333,-73.57,-0.020896143,-0.031556,0.0323266695023394,2379.333333333333,0.0686922060766181,0.0231030518925447,2313.1666666666665,0.1394366197183099,0.0243564474451369,2278.75,0.0210349179638198,0.0305169710634414,2322.0,-0.04326328800988877,1.0,0.13655905,0.34853333,-0.017865084,-0.14533693,0.2615308,0.050199367,-0.006160613,-0.13186666,-0.19358031,0.03436833,-0.0719644,0.10691935,-0.21222553,0.003206177,-0.023322592,-0.061593704,0.085110135,0.09490328,-0.05315157,0.023275996,0.06009377,-0.02543,0.08090303,0.014978108,-0.100204855,-0.03669512,-0.013662234,-0.09666578,-0.007825861,0.014384762,-0.032115262,0.01152686,0.0
26-May,2026/5/6,2026/5/29,18,2426,2439,2304,2322,2347.5,24.93815880745561,2322.0,12228364,1112136,-0.043263288,0.0581395348837209,2775,2780,2641,2687,2684.6666666666665,24.144174793738276,2682.0,3349723,314095,-0.033105434,0.0517305545217714,505.75,513.75,490.0,491.0,499.7205882352941,6.490306686309434,-0.017508754,0.0483706720977596,699.5,731.25,679.75,684.5,704.6176470588235,14.08848090170288,-0.018286124,0.0752373995617238,2322,-0.043263288,-0.033105434,337.1666666666667,365,2322.143333333333,2317.14,-25.35666667,-4.86,-0.010910667,-0.002097,2347.5,2322,-0.030602172,-0.02144389,1.4100679000315466,1.394093686354379,17.82,0.99,32.29,1.7938888888888889,13.86,0.77,21.32333333333333,1.1846296296296297,17.466666666666665,18.77,16.955555555555556,19.9,18.591666666666665,23.0,17.671296296296294,20.55666666666667,0,0,2340.6666666666665,2322,-18.52333333,-4.86,-0.007971667,-0.002097,-0.043263288,2366.6666666666665,-0.016101695,0.0378070516123732,2326.1666666666665,0.0347593582887699,0.0307130247863266,2277.583333333333,-0.005993151,0.0328555796404419,2323.0,0.00043066322136087187,0.0,-0.072949305,-0.017706212,0.35675165,-0.027966337,0.11350795,0.24634698,0.15039149,0.054676108,-0.05941273,-0.019258955,0.0778105,-0.02472645,0.032144707,0.10533626,-0.050534748,-0.00629346,-0.03615045,-0.120020784,0.03753257,0.10287374,0.04674269,0.09057554,-0.02891977,0.0663349,0.029648418,-0.067805685,-0.05111391,-0.081095204,-0.0401155,0.029257234,-0.037743844,-0.040668648,1.0
26-Jun,2026/6/1,2026/6/26,19,2323,2355,2291,2323,2325.5263157894738,13.393067945987896,2314.0,10293137,962867,0.0004306632213608,0.027550581145071,2687,2739,2649,2728,2702.1052631578946,19.30715105527861,2710.0,3299089,232396,0.0152586527726088,0.032991202346041,491.0,493.0,463.5,472.75,475.0263157894737,7.374361901228663,-0.037169043,0.0624008461131676,684.5,689.25,654.5,664.5,673.2894736842105,8.269448103097615,-0.029218408,0.0522949586155003,2323,0.000430663306463,0.0152586516927455,376.578947368421,405,2303.6094736842106,2298.57,-21.81157895,-24.43,-0.009476895,-0.010628,2325.4210526315787,2323,-0.037169042,-0.029218407,1.417657343166492,1.4056054997355896,73.86,4.1033333333333335,110.19,6.121666666666666,42.29,2.3494444444444444,75.44666666666667,4.191481481481482,18.848333333333333,23.18,18.43111111111111,22.41,21.57555555555556,24.05,19.61833333333333,23.21333333333333,0,0,2332.5789473684213,2343,-28.96947368,-44.43,-0.012589895,-0.019329,0.0004306632213608,2357.333333333333,-0.011909826,0.0379481186788302,2342.333333333333,0.0435759209344115,0.0301236637996292,2273.0,-0.02312868,0.0323691812062754,,,,0.14822318,0.35395452,0.04352012,-0.26004484,0.17148104,0.026629584,-0.28616512,-0.07800353,-0.15839632,-0.13665682,0.12724285,-0.030396115,-0.11945756,-0.063484035,0.044261917,-0.06926561,0.019595113,-0.040052082,0.02654738,-0.04685469,0.09440092,0.04901892,0.028849978,0.06366363,-0.012478771,-0.033412468,0.07978914,-0.058389433,-0.020875847,-0.038883366,-0.1087285,0.048347455,
